video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
spX5ibDzJCY,Tina Yong,Jisoo Flower Makeup Tutorial 🌹,,,2023-05-26T00:50:22Z,255529,15098,0,59,PT36S,hd,false
JQ4K5HRHn5c,Tina Yong,Newborn VS now 😳,,,2023-05-25T13:38:12Z,150665,9720,0,73,PT13S,hd,false
ZWbASsSCIOU,Tina Yong,No Regrets,"Leaving behind my life in Australia to start a new one in Singapore was a rollercoaster of emotions. From the excitement of new beginnings to the nerves of the unknown, it was a journey like no other. But looking back, it was the best decision I ever made! Thank you for following along with my journey and sharing your own stories of moving abroad. It’s comforting to know we’re not alone in this experience. If you’re considering making the big move yourself, know that there is a community of support to help you along the way. Be sure to visit @HSBC_SG website for more tips and resources https://internationalservices.hsbc.com/life-abroad/live/ #Ad #HSBCInternationalist

*Disclaimer: Intended for persons in Singapore",,2023-05-23T07:52:02Z,44638,2482,0,18,PT32S,hd,false
qzEOVorSyL0,Tina Yong,My Last Week in Korea,"In this vlog, I'm visiting South Korea'a largest nail expo, checking out the aquarium and hanging out with Megan Bowen!

Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtD

_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/

#vlog",,2023-05-20T04:36:37Z,81720,4012,0,147,PT15M19S,hd,false
7to1GwUfBr8,Tina Yong,Jisoo Flower Transformation,,,2023-05-18T06:18:14Z,93772,4090,0,32,PT13S,hd,false
tJFOnTVotNc,Tina Yong,I convinced my man to get a Korean Hair Perm *omg the results! 😱*,"In this video, my husband Alfred gets his hair permed in South Korea!
Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtD

Hair Stylist
https://www.instagram.com/_baekyoun
_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina yong', 'Tina Young', 'Hair perm', 'korean hair perm', 'korean male perm', 'kpop hair', 'korean celebrities', 'beauty', 'hair transformation', 'before and after', 'down perm', 'volume perm', 'korean hair', 'hairdresser', 'bts hair', 'tina and alfred', 'makeover']",2023-05-17T04:00:04Z,349948,9281,0,323,PT13M51S,hd,false
bamJDbqohWc,Tina Yong,"Girl Talk: My childhood, relationship struggles, moving overseas, money $$","In this Q&A video, I'm getting personal about motherhood, money, relationships, and the challenges of moving overseas. @HSBC_SG approached me to share my story and I couldn't be more excited to have partnered with them for this video. Join me as I answer your questions and share candid insights into my relocation journey. Thank you to @HSBC_SG for sponsoring this video and for their support along the way. #Ad #HSBCInternationalist 
*Disclaimer: Intended for persons in Singapore

Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtD
_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'Tina young', 'Moving overseas', 'Girl Talk', 'Girl Chat', 'Life update', 'Q & A', 'Q&A', 'Answering your questions', 'Story Time', 'Singapore Vlog', 'Australia Vlog', 'Sydney', 'Weightloss', 'before and after', 'transformation', 'Childhood']",2023-05-14T12:00:32Z,88147,3900,0,142,PT26M16S,hd,false
rCXpNcGknoU,Tina Yong,Proof that mums bring watermelon-sized miracles into the world! Happy Mother’s Day!#throwback,,,2023-05-14T03:49:15Z,56975,1753,0,11,PT5S,hd,false
GIdSgfa9yCQ,Tina Yong,3 Things I Wished I Knew Before Moving Abroad,"Thinking of moving abroad for work or school? It's a big decision, but don't worry, you're not alone. When I made the life-changing move from Australia to Singapore, there were a few things I wish I had known before I left. Here are the top 3 things that could have made my transition smoother. But I want to hear from you too! If you've moved abroad before, please share the things you wish you knew in the comments below. Let's help each other out. And remember, @HSBC_SG is here to provide financial support and break down common concerns people face when moving abroad, even before departure. Find out more at https://internationalservices.hsbc.com/life-abroad/live/ to make your journey a smooth one! #Ad #HSBCInternationalist 

*Disclaimer: Intended for persons in Singapore",,2023-05-11T13:20:49Z,76965,3749,0,24,PT34S,hd,false
5IAkWO63nBM,Tina Yong,I tried making kimchi in Korea,"Took a kimchi making class and learnt how to make 4 different types of Kimchi - see recipe below!

Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtD
_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/


Cucumber Kimchi Recipe:
Ingredients: 1 cucumber, 1/2 tip water, 1t salt
Filling ingredients: 5g chives, 1t chili powder, 1/2t anchovy sauce, 1/2t preserved shrimps, 1/2t crushed garlic, 1/2t sugar
Instructions:
1. Scrub cucumber with salt and rinse. Cut into 5cm lengths. Cut a cross into one side.
2. Mix water with salt. Put cucumber in it and leave for 30 minutes. Turn over from time to time. Drain.
3. Cut chives into 0.5cm lengths.
4. Make filling. Soak chili powder in the preserved shrimps and anchovy sauce. Add crushed garlic and sugar. Add chives and mix gently.
5. Spread the filling around the cucumber. Put filling into the cut crosses of the cucumber too.

Aged Kimchi Recipe:
Ingredients: 1/4 Korean Cabbage (500g), 1/2cup coarse salt, 0.5L water
Filling ingredients: 100g radish, 20g spring onions, 3t chili powder, 1t anchovy sauce, 1t preserved shrimps, 3/4t crushed garlic, 1/4t crushed ginger, 1/4t sugarInstructions:
1. Trim the bottom and outer leaves of the Korean cabbage. Split lengthwise by knife on the root and separate into two parts by hands. Dissolve 1/4 cup of coarse salt in the water. Put quarter cabbage in the water. Sprinkle 1/4 cup of salt in between all the cabbage leaves. Let the cabbage soak for about 8~12 hours, turning over every 2 hours.
2. Rinse cabbage under running water for 3~4 times, drain for about 2 hours.
3. Trim and wash the radish, shred into 5cm/0.3cm-wide/thick. Trim and wash spring onions, cut into 4cm lengths.
4. Make filling. Soak chili powder in the preserved shrimps and anchovy sauce. Add crushed garlic, crushed ginger and sugar. Add seasoning to the radish, mix well. Add spring onions and mix gently again. 
5. Coat the filling in between each leaf of the cabbage.

Fresh Cabbage Kimchi Recipe:
Ingredients: 1/2 small cabbage (300g), 1t coarse salt, 1t water, 1t sesame oil, 1t crushed sesame seed
Seasoning ingredients: 30g onion, 10g spring onion, 1&1/2t chili powder, 1t anchovy sauce, 1t sugar,  1/2t preserved shrimps. 1t crushed garlic
Instructions: 
1. Cut cabbage into bite-size and put stem parts in a bowl. Add 1/2t salt, 1t water and mix. Leave them for 15 minutes.
2. Add lead parts in a bowl. Add 1/2t salt more and mix. Leave them for another 15 minutes.
3. Mix seasoning ingredients in a bowl.
4. Rinse cabbage under running water for 2~3 times, drain for 1 hour.
5. Put cabbage in a bowl and mix with seasoning.
6. Add sesame oil and sesame seeds and mix gently.

Radish Kimchi Recipe:
Ingredients: 500g radish, 30g onion, 30g pear, 10g spring onion, 1t salt, 1t sugar
Seasoning ingredients: 2t chili powder, 1t anchovy sauce, 1t preserved shrimps, 2t sugar, 1t crushed garlic
Instructions:
1. Wash radish and peel the skin. Cut into 1.5cm cubes.
2. Sprinkle salt and sugar onto the radish cubes and mix. Leave for 1 hour. Drain.
3. Cut onion, pear and spring onion into small pieces. 
4. Add chili powder to the radish cubes to color them red. Mix for 2 minutes.
5. Add seasoning ingredients and mix.
6. Add onion, pear, spring onion and mix.

Suyuk (Boiled Pork) Recipe:
Ingredients: 500g pork (shoulder or belly), 0.5L water, 50g onion, 20g green onion, 1t soybean paste, 10g sliced ginger
Instructions:
1. Put water, onion, green onion, soybean paste and sliced ginger in a pot and bring to boil. 
2. Slice pork in to 3 big chunks and add to the boiling pot. Keep boiling for 20 minutes over high heat. 
3. Lower the heat to medium and boil for another 20 minutes. 
4. Take pork out and slice into 3mm thick.","['tina yong', 'kimchi making', 'seoul tour', 'kimchi recipe', 'food tour', 'food vlog', 'mukbang', 'travel vlog']",2023-05-11T13:09:08Z,68664,3495,0,111,PT11M41S,hd,false
bbhMiBVk1sA,Tina Yong,This decision CHANGED my life,"6 years ago, I made the life-changing decision to leave everything I knew behind and start anew in Singapore. And let me tell you, it has been one of the best decisions of my life. Although it was a big decision, I knew I needed a change and fresh experiences to feel inspired again. Moving to a new country can be daunting, but it's also an adventure that opens up a whole new world of possibilities and opportunities. That's why I was thrilled when @HSBC_SG approached me to share my story.​ If you've ever moved to a new place, whether it's to a different country or just a new neighborhood, I'd love to hear about your experience. What unexpected joys did you discover? Share your story in the comments below! 💬​ And if you're considering a life abroad, @HSBC_SG can help make it a reality. ​ Discover more at https://internationalservices.hsbc.com/life-abroad/live/.​ ​ #HSBCInternationalist #Ad
 
*Disclaimer: Intended for persons in Singapore","['how to change your life', 'law of attraction', 'healthy habits', 'relocating overseas', 'life as an expat']",2023-05-05T13:30:17Z,140598,9849,0,48,PT59S,hd,false
wiVTGKCq2TQ,Tina Yong,I Visited a Luxury Nail Salon in Korea 💸💅🏻,"Come with me to get my nails done at a luxury nail salon in South Korea. Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtD

Nail Artist
https://www.instagram.com/illuming_nail

_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'Nail Art', 'Kbeauty', 'KNails', 'nail Art', '3D nails', 'Korean Nail salon', 'Nail tutorial', 'Expensive nails', 'Bling nails', 'Extensions']",2023-05-05T09:00:40Z,2061962,63706,0,1577,PT18M46S,hd,false
jXpeOHBuBJc,Tina Yong,Why I left Australia,"It's easy to get stuck in a routine and forget that there's a whole world out there waiting to be explored. For me moving to Singapore was a chance to break out of that routine and embrace new experiences. The journey wasn't always easy, but it was worth it. I’m excited to partner with @HSBC_SG and share my story with others who may be seeking a change #Ad #HSBCInternationalist","['how to change your life', 'law of attraction', 'healthy habits']",2023-05-04T15:11:38Z,151540,6908,0,51,PT41S,hd,false
nALp7Ve0hT8,Tina Yong,I got a Korean Baby Hair Contour Perm,"In this video, I try out the latest hair trend from Korea - the Baby Hair Contour Perm and the results were mind-blowing! Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtD

Hair Stylist
https://www.instagram.com/louis0387/
Hair Salon
https://www.instagram.com/joy187.official/

_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'TINA TRIES IT', 'korean hair perm', 'kpop', 'korean hair', 'hair perm', 'root perm', 'baby hair', 'baby hair perm', 'hairline perm', 'getting hair done', 'hair makeover', 'hair transformation']",2023-04-30T07:34:34Z,972589,17999,0,660,PT11M30S,hd,false
1lD9nmO3pY8,Tina Yong,KOREA VLOG 🏠 Exploring traditional parts of Seoul,"Staying at a 100 year old house in Korea and exploring hip cafes in Bukchon! 
Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtDr 

This video is sponsored by House of Dohwa. Shop their range https://bit.ly/41Fujzw
Get 20% off https://coreelle.com storewide using my discount code “TINA20”

Hanok Hotel http://rkj.co.kr/en-seoul/bukchonbinkwan/
https://www.instagram.com/rakkojaeofficial/ 

___________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'Korea Vlog', 'Bukchon', 'Hanok', 'Traditonal House tour', 'Korea House Tour', 'Hip Cafes', 'Seoul', 'Trendy Cafes', 'Cafe Hopping', 'Hanbok', 'travel vlog', 'korean skincare']",2023-04-26T09:35:23Z,101757,4553,0,136,PT22M45S,hd,false
iUUO_yzvnkk,Tina Yong,First year of life ❤️,,,2023-04-25T05:57:19Z,118161,9028,0,145,PT28S,hd,false
lkxeizz0CVo,Tina Yong,Celebrity makeup artist does my makeup,"Full video here 
https://youtu.be/2kR3VTchawM

Makeup artist https://www.instagram.com/daindaini/

Hair stylist https://www.instagram.com/ss2s.u/","['Tina yong', 'Korean makeup artist', 'kdrama makeup', 'makeover', 'korean makeup', 'how to', 'makeup tutorial']",2023-04-20T14:00:33Z,164696,13495,0,69,PT54S,hd,false
88f7vFzMzy8,Tina Yong,K-pop makeup artist does my makeup,"Watch me get a K-pop makeover in South Korea! 
Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtDr 

Makeup Artist https://www.instagram.com/jrmsgo/
Hair Stylist https://www.instagram.com/harini_ouioui/

Watch my K-Drama Actress makeover here https://www.youtube.com/watch?v=2kR3VTchawM&t=867s



_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['tina tries it', 'tina yong', 'kpop makeover', 'korean makeover', 'korean makeup', 'pony makeup', 'the power of makeup', 'korean makeup artist', 'kpop', 'kpop transformation', 'k pop']",2023-04-19T11:07:14Z,335076,13409,0,352,PT13M29S,hd,false
I1NnCgcEbbE,Tina Yong,Trying the New Dyson Hair Tool *wow*,"Testing out Dyson's newest hair tool. Hit the subscribe button and join the family https://bit.ly/2JFCtDr 

Dyson Flyaway Smoother 
http://bit.ly/3KTa7V5

_________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'Tina Young', 'Tina tries it', 'dyson hair', 'dyson supersonice', 'dyson new', 'flyaway smoother', 'dyson attachment', 'airwrap']",2023-04-13T09:44:34Z,291955,4489,0,146,PT15M25S,hd,false
HNiS28gsFYw,Tina Yong,"$1.5M Luxury Apartment Tour in Seoul, Korea","Inside a $1.5 Million Luxury Apartment in Seoul, Korea. Don't be a stranger, hit the subscribe button and join the family https://bit.ly/2JFCtDr 

The apartment: https://abnb.me/qtMmaBQjIyb

_________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Us🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

ZENN
https://www.instagram.com/zxnnie/
https://www.tiktok.com/@zxnnie

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/",,2023-04-04T03:59:15Z,438610,11344,0,214,PT10M8S,hd,false
v2qw2cYhC34,Tina Yong,Lunch at Korean 7-ELEVEN Convenience Store in Seoul,"Today we feast on 7-ELEVEN foods in Korea! 🤤 Yum! Don't be a stranger, hit the subscribe button and join the fam! https://bit.ly/2JFCtDr 

_________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['tina yong', 'tina young', 'korea 7/11', '7 Eleven', 'seoul', 'convenience store', 'mukbang', 'jin ramen', 'bts', 'korea foods', 'street food', 'eating at 7 Eleven', 'what to eat in korea', 'korea vlog', 'korean mukbang']",2023-03-31T02:42:27Z,331636,12066,0,200,PT21M5S,hd,false
uT-aPn_ivuA,Tina Yong,Vietnamese girl learning how to make kimchi,,,2023-03-29T08:04:40Z,135076,9409,0,50,PT30S,hd,false
MPiNJBTz-n0,Tina Yong,House Tour in Korea,,,2023-03-23T03:16:20Z,215725,13939,0,48,PT23S,hd,false
2kR3VTchawM,Tina Yong,Celebrity Makeup Artist Gives Me a K-Drama Makeover,"Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtDr 
This video is sponsored byHaru haru Wonder. Shop their range https://bit.ly/42tAnft 
Get 20% off https://coreelle.com storewide using my discount code “TINA20”

_____________________
Makeup Artist 
DAIN
https://www.instagram.com/daindaini/
https://www.instagram.com/_daindaini/

Hair Stylist 
SU HEE
https://www.instagram.com/ss2s.u/
https://www.instagram.com/wedding_suhee/
_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://coreelle.com/collections/the-petite-club
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina yong', 'Tina young', 'korean makeup', 'Kbeauty', 'Kpop makeup', 'Korean drama', 'Kdrama', 'Actress makeover', 'Makeover', 'Transformation', 'Korea', 'Tina vlogs it', 'celebrity makeup artist', 'kdrama makeup']",2023-03-22T08:41:19Z,501674,20125,0,488,PT16M5S,hd,false
niVUvedVLsI,Tina Yong,I got my nails done in Korea,,,2023-03-22T06:12:08Z,48647,2994,0,34,PT12S,hd,false
PverXsQvp5Y,Tina Yong,Top Korean Nail Artist Does Whatever She Wants on My Nails- How much did it cost? 💅🏻,"I booked in to get my nails done by a top nail artist in Korea. Watch her create the cutest 3D design and find out how much it costs. Don't be a stranger, hit the subscribe button and join the family! 😄https://bit.ly/2JFCtDr 

Nail Artist 
https://www.instagram.com/taelimmm_

_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubo...
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'Nail Art', 'Kbeauty', 'KNails', 'nail Art', '3D nails', 'Korean Nail salon', 'Nail tutorial']",2023-03-18T05:07:42Z,631659,20757,0,328,PT14M7S,hd,false
WKKiV75MVNY,Tina Yong,Making lipsticks in Korea,"Join me in this Korea vlog as I create my own unique lipstick and experience the cool conveyor belt cafe in Seoul! Don't be a stranger, hit the subscribe button and join the family https://bit.ly/2JFCtDr 

Gwehdo Cafe
https://www.instagram.com/gwehdo/

 Vics Lab
https://www.instagram.com/vicslabkorea/

_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubo...
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina Yong', 'Tina Young', 'Korea Vlog', 'Travel vlog', 'seoul', 'Vlog', 'Travel', 'Lipstick', 'DIY', 'Beauty', 'K-Beauty', 'Custom', 'Conveyor Belt', 'Cafe', 'Coffee', 'Gwehdo Cafe', 'Food', 'Adventure', 'Explore', 'Making lipstick', 'diy lipstick making', '2023', 'viral cafes', 'custom lipstick', 'diy lipstick', 'tina tries it', 'tiktok']",2023-03-11T00:45:18Z,120212,5971,0,109,PT12M51S,hd,false
RgzNRJrqfJA,Tina Yong,I Paid $300 for a Personal Colour Analysis in Korea,"I flew all the way to Korea to find my personal colors and the results shocked me! Don't be a stranger, hit the subscribe button and stick around! https://bit.ly/2JFCtDr 

Dustmoth Stography
https://www.instagram.com/dustmothjini/

Thank you to Maison De The for sponsoring this video. Their fragrances are available at Coréelle https://bit.ly/3mCVcED (use code ""TINA20"" for 20% off storewide!)
_____________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['tina yong', 'tina young', 'personal color', 'personal colour', 'personal colour consultation', 'color analysis korea', 'korean color analysis', 'dustmoth stography', 'asian skin', 'korean beauty', 'kbeauty', 'trend', 'korea vlog', 'things to do in korea']",2023-03-08T05:46:55Z,301333,12433,0,458,PT14M39S,hd,false
dynCekYsxrc,Tina Yong,This K-beauty product got over 7 Million views!,Available on https://Eunogoshop.com/discount/TINA15LOVE use promo code TINA15LOVE for 15% off both the collagen kit and the new mist only. Limited time only  #sp,"['Tina yong', 'Korean Mask', 'Kbeauty', 'Collagen sheet', 'Beauty trends', 'Korean Beauty', 'Korean Skincare', 'Eunogoshop']",2023-03-06T08:14:41Z,367819,23308,0,139,PT59S,hd,false
VzI39p5O2iU,Tina Yong,Korean Celebrity Hairstylist Kiu Gives Me a Hair Makeover,"In this video, I'm taking you along on my journey to get my hair done in Korea by the talented hairstylist, Kiu. He's known for his exceptional skills in creating stunning hair transformations, and I couldn't wait to see what he could do for me.

Check out Kiu's channel https://www.youtube.com/@kiudesign 

Don't be a stranger, hit the subscribe button and stick around! https://bit.ly/2JFCtDr 
__________
👾 Join my Discord Community 👾 https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['Tina yong', 'tina young', 'Kbeauty', 'hairstyle 2023', 'Korean hairstylist', 'Hair makeover', 'Hair transformation', 'Kiu', 'Hairstyling', 'Haircut', 'Beauty', 'Hair tutorial', 'Korean beauty', 'Hair coloring', 'Hair salon', 'Styling tips', 'Hair trends', 'Hair care', 'Korean fashion', 'Hairstyling ideas', 'Hair inspiration', 'Hair stylist tips', 'Korean culture', 'Hair fashion trends']",2023-03-02T10:39:19Z,463837,18756,0,559,PT10M7S,hd,false
xEds4hCjQHM,Tina Yong,What its like to get a tattoo in Seoul + exploring cool cafes | Korea Vlog #2,"Today we are exploring Hongdae, join us as we visit a tattoo studio, a cute bear cafe & a joseon-themed restaurant 🇰🇷 Don't be a stranger, hit the subscribe button https://bit.ly/2JFCtDr 
Watch our previous vlog here: https://youtu.be/pEklP7Yy_gs

_________________
👾 Join my Discord Community 👾
https://discord.gg/XBH994DTqW

🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubo...
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['korea', 'seoul', 'vlog', 'daily vlog', 'follow me', 'daily life', 'life in korea', 'life in seoul', 'south korea', 'cafe', 'cute cafe', 'cafe hopping', 'cafe vlog', 'tattoo', 'tattoo studio', 'tattoo artist', 'korea tattoo', 'seoul tattoo', 'hongdae', 'hongdae seoul', 'hongdae shopping', 'shopping in korea', 'family', 'family life', 'korean food', 'korea restaurant', 'tina yong', 'tina young', 'tina vlogs', 'korea trending', 'seoul trends', 'first tattoo', 'tattoo experience', 'explore korea', 'explore seoul', 'family vlog', 'mum vlog']",2023-02-18T02:46:50Z,151692,8646,0,214,PT9M38S,hd,false
ZkNwap9vw-M,Tina Yong,My week in Korea,,,2023-02-17T03:22:29Z,103709,8544,0,37,PT30S,hd,false
ZRBMghg-pJQ,Tina Yong,This look is heart-stopping 💗,,"['tina yong', 'makeup', 'tiktok makeup', 'valentines day', 'date makeup', 'heart', 'kbeauty']",2023-02-14T01:35:40Z,85397,7441,0,20,PT26S,hd,false
6BegDnamIiw,Tina Yong,9 Months In VS 9 Month Out 🤰🏻,,"['Tina Yong', 'pregnancy', '9months in', 'belly transformation', 'pregnancy transformation']",2023-02-13T05:36:13Z,488015,30206,0,128,PT13S,hd,false
pEklP7Yy_gs,Tina Yong,Moving to Korea! 🇰🇷 *for a month*,"Our first day in Seoul 🇰🇷 Don't be a stranger, hit the subscribe button https://bit.ly/2JFCtDr 
__________
🦋Follow Me🦋
TINA
https://www.instagram.com/tina_yong/ 
https://www.tiktok.com/@tina_yong

💟 Shop my lashes 💟
https://www.instagram.com/petiteclubofficial/
https://thepetiteclub.com/ 
https://www.tiktok.com/@thepetiteclub 

★Shop My Palette★ 
Pixi Beauty X Tina Yong Tones & Texture Feeling Fresh Palette https://go.magik.ly/ml/15ts8/","['tina yong', 'korea vlog', 'korea food', 'seoul vlog', 'travel vlog', 'mom life', 'mum life', 'tina young', 'lotte mart', 'daily vlog', 'day in my life', 'living in seoul', 'living in korea', 'korea travel', 'seoul travel']",2023-02-10T01:41:41Z,162590,8675,0,259,PT11M43S,hd,false
